date,air_temp,air_temp_avg,wind_speed_10ft,wind_dir_10ft
2016.949027,-7.10,-7.03,0.94,45.75
2016.949046,-7.28,-7.26,1.37,74.23
2016.949065,-7.12,-7.07,0.39,120.50
2016.949084,-6.94,-7.17,0.96,86.30
2016.949103,-7.41,-7.09,1.99,113.00
2016.949122,-7.56,-7.30,0.31,141.80
2016.94914,-7.76,-7.55,0.38,2.02
2016.949159,-7.65,-7.62,0.31,34.28
2016.949178,-7.54,-7.68,0.25,66.53
2016.949197,-7.86,-7.58,0.44,148.50
2016.949216,-7.65,-7.58,1.80,47.21
2016.949235,-9.22,-8.15,0.00,302.90
2016.949254,-8.84,-9.07,0.15,35.44
2016.949273,-9.38,-8.96,0.00,166.80
2016.949292,-9.19,-9.22,0.00,218.60
2016.949311,-9.19,-9.38,0.00,11.41
2016.94933,-7.80,-8.67,0.49,44.58
2016.949349,-8.49,-8.10,0.19,26.57
2016.949368,-8.80,-8.81,0.00,274.60
2016.949387,-8.63,-8.61,0.00,125.50
2016.949406,-9.08,-8.85,0.00,344.50
2016.949482,-8.86,-8.63,0.22,318.85
2016.949444,-8.63,-8.41,0.43,293.20
2016.949463,-8.41,-8.41,0.45,254.60
2016.949482,-8.49,-8.57,0.49,276.35
2016.949501,-8.57,-8.72,0.53,298.10
2016.94952,-8.19,-8.42,0.76,47.65
2016.949539,-7.68,-7.99,0.58,345.20
2016.949558,-7.75,-7.83,0.41,354.40
2016.949577,-9.22,-8.53,0.62,216.00
2016.949596,-7.99,-8.64,0.40,221.90
2016.949615,-7.09,-7.57,1.73,35.70
2016.949634,-6.78,-7.14,0.86,72.45
2016.949653,-6.47,-6.72,0.00,109.20
2016.949672,-6.19,-6.34,1.10,118.60
2016.949691,-6.41,-6.43,0.55,216.95
2016.94971,-6.63,-6.52,0.00,315.30
2016.949729,-6.74,-6.70,0.39,33.00
2016.949748,-6.32,-6.63,0.17,61.98
2016.949767,-5.96,-6.11,0.60,110.40
2016.949729,-5.79,-5.91,0.97,67.28
2016.949805,-5.63,-5.71,1.34,24.15
2016.949824,-5.54,-5.60,1.15,79.37
2016.949843,-5.35,-5.45,-9999.00,50.54
2016.949861,-5.24,-5.39,0.00,112.30
2016.94988,-5.23,-5.27,1.82,112.70
2016.949899,-5.13,-5.17,1.62,44.22
2016.949918,-5.19,-5.21,1.25,155.00
2016.949937,-5.11,-5.18,1.39,114.60
2016.949956,-5.13,-5.14,0.27,164.30
2016.949975,-5.14,-5.13,3.81,48.12
2016.950051,-4.88,-4.92,2.41,193.16
2016.950013,-4.63,-4.70,1.01,338.20
2016.950032,-4.38,-4.49,2.83,149.60
2016.950051,-4.16,-4.25,2.34,21.34
2016.95007,-4.05,-4.15,-9999.00,338.90
2016.950089,-3.79,-4.00,1.37,340.40
2016.950108,-3.90,-3.85,1.45,25.81
2016.950127,-3.91,-3.88,1.04,130.20
2016.950146,-3.77,-3.76,1.85,339.00
2016.950165,-3.76,-3.74,3.08,351.50
2016.950184,-3.63,-3.70,2.05,3.98
2016.950203,-3.64,-3.67,4.31,10.49
2016.950222,-3.47,-3.64,0.86,39.77
2016.950241,-3.50,-3.51,1.34,97.10
2016.95026,-3.30,-3.29,0.88,89.50
2016.950279,-3.09,-3.07,0.41,81.90
2016.950298,-2.94,-3.13,1.15,154.30
2016.950317,-2.73,-2.82,1.19,41.93
2016.950336,-2.93,-2.72,2.61,346.10
2016.950355,-2.73,-2.85,3.41,47.74
2016.950374,-2.76,-2.80,1.03,126.70
2016.950393,-2.56,-2.70,1.52,299.80
2016.950412,-2.67,-2.69,1.69,177.38
2016.950431,-2.78,-2.69,1.86,54.96
2016.95045,-2.70,-2.76,0.46,149.00
2016.950469,-2.86,-2.77,1.16,139.70
2016.950488,-3.02,-2.83,1.56,349.60
2016.950507,-3.02,-3.02,1.78,144.10
2016.950526,-3.07,-3.03,0.28,151.70
2016.950545,-2.97,-3.02,3.46,2.55
2016.95062,-3.05,-3.05,2.42,19.00
2016.950582,-3.13,-3.08,1.38,35.46
2016.950601,-3.16,-3.14,0.15,40.63
2016.95062,-3.30,-3.21,2.82,19.49
2016.950639,-3.28,-3.29,1.19,50.96
2016.950658,-3.33,-3.30,1.44,0.00
2016.950734,-3.37,-3.35,1.22,154.30
2016.950696,-3.41,-3.39,0.99,308.60
2016.950715,-3.49,-3.43,1.36,69.35
2016.950734,-3.56,-3.52,0.80,50.93
2016.950753,-3.61,-3.63,1.26,38.39
2016.950772,-3.58,-3.61,1.11,148.20
2016.950791,-3.64,-3.61,0.45,123.00
2016.95081,-3.72,-3.69,0.92,160.40
2016.950829,-3.76,-3.80,0.63,85.00
2016.950848,-3.78,-3.80,0.43,345.90
2016.950867,-3.87,-3.81,0.96,116.00
2016.950886,-3.95,-3.89,0.50,61.23
2016.950905,-3.89,-3.91,0.37,190.30
2016.950924,-3.82,-3.87,0.71,152.20
2016.950943,-3.94,-3.97,0.70,130.30
2016.950962,-4.03,-4.10,0.45,114.65
2016.950981,-4.12,-4.24,0.21,99.00
2016.951,-3.94,-4.08,0.52,85.40
2016.951019,-3.86,-3.90,0.15,295.00
2016.951038,-4.00,-3.89,0.00,182.00
2016.951057,-3.79,-3.89,1.67,45.30
2016.951076,-3.84,-3.77,0.30,251.50
2016.951095,-3.83,-3.84,0.55,38.51
2016.951114,-3.84,-3.79,0.57,3.22
2016.951133,-3.83,-3.94,2.83,274.10
2016.951152,-3.93,-3.83,0.15,20.51
2016.951171,-3.79,-3.79,1.04,340.20
2016.95119,-3.76,-3.80,1.25,300.70
2016.951209,-3.76,-3.78,0.68,21.92
2016.951228,-3.76,-3.78,0.17,5.83
2016.951247,-3.73,-3.71,0.45,217.50
2016.951209,-3.74,-3.72,0.91,256.50
2016.951285,-3.75,-3.72,1.37,295.50
2016.951304,-3.68,-3.72,1.64,290.50
2016.951322,-3.77,-3.74,0.36,244.70
2016.951341,-3.80,-3.80,0.63,25.51
2016.95136,-3.72,-3.76,1.00,90.40
2016.951379,-3.78,-3.74,1.22,270.80
2016.951398,-3.79,-3.83,1.01,9.72
2016.951417,-3.73,-3.73,2.16,92.10
2016.951436,-3.71,-3.71,1.47,179.40
2016.951455,-3.69,-3.68,0.77,266.70
2016.951474,-3.67,-3.68,0.04,99.30
2016.951493,-3.62,-3.63,2.48,319.10
2016.951512,-3.66,-3.62,0.31,299.00
2016.951531,-3.67,-3.63,0.32,245.00
2016.95155,-3.68,-3.65,0.32,191.00
2016.951569,-3.68,-3.69,0.46,223.00
2016.951588,-3.70,-3.69,1.16,318.90
2016.951607,-3.69,-3.67,0.89,6.38
2016.951626,-3.64,-3.67,0.39,297.60
2016.951645,-3.75,-3.71,1.45,109.40
2016.951664,-3.79,-3.78,0.81,343.90
2016.951683,-3.70,-3.72,2.65,339.60
2016.951702,-3.64,-3.60,0.82,351.10
2016.951721,-3.55,-3.59,0.32,297.10
2016.95174,-3.54,-3.54,0.89,190.50
2016.951759,-3.53,-3.48,1.45,83.90
2016.951778,-3.36,-3.41,0.75,179.40
2016.951797,-3.26,-3.30,0.30,143.50
2016.951816,-3.38,-3.30,3.37,344.00
2016.951835,-3.49,-3.38,0.35,83.40
2016.951854,-3.52,-3.46,-9999.00,51.75
2016.951873,-3.53,-3.57,1.79,353.80
2016.951892,-3.44,-3.48,2.25,67.00
2016.951911,-3.47,-3.45,1.82,351.90
2016.95193,-3.56,-3.52,0.00,258.00
2016.951949,-3.53,-3.57,1.74,30.25
2016.951968,-3.40,-3.46,2.13,54.75
2016.951987,-3.49,-3.47,0.71,51.21
2016.952006,-3.53,-3.51,1.25,148.90
2016.952025,-3.61,-3.59,0.74,155.00
2016.952043,-3.69,-3.67,0.24,161.10
2016.952062,-3.67,-3.69,0.00,133.80
2016.952081,-3.64,-3.68,0.70,192.00
2016.9521,-3.73,-3.70,2.06,351.80
2016.952119,-3.73,-3.71,1.78,259.00
2016.952138,-3.73,-3.72,1.50,166.20
2016.952157,-3.59,-3.71,0.18,257.40
2016.952176,-3.76,-3.65,0.57,311.40
2016.952195,-3.71,-3.72,0.76,274.60
2016.952214,-3.64,-3.66,1.44,280.90
2016.952233,-3.65,-3.66,0.56,13.21
2016.952252,-3.56,-3.59,0.12,145.00
2016.952271,-3.61,-3.59,2.19,40.59
2016.95229,-3.63,-3.61,0.29,98.00
2016.952309,-3.64,-3.65,1.32,343.60
2016.952328,-3.65,-3.65,0.48,350.30
2016.952347,-3.67,-3.64,1.05,345.85
2016.952366,-3.68,-3.63,1.62,341.40
2016.952385,-3.69,-3.71,1.69,289.70
2016.952404,-3.61,-3.65,1.49,294.20
2016.952423,-3.69,-3.64,2.45,304.80
2016.952442,-3.64,-3.64,1.94,312.30
2016.952461,-3.59,-3.60,1.04,316.20
2016.95248,-3.53,-3.55,1.00,285.00
2016.952499,-3.45,-3.50,3.70,284.50
2016.952518,-3.36,-3.36,3.61,331.90
2016.952537,-3.08,-3.26,2.62,1.24
2016.952556,-2.91,-3.05,2.08,170.57
2016.952575,-2.75,-2.84,1.54,339.90
2016.952594,-2.77,-2.73,0.95,55.59
2016.952613,-2.77,-2.80,0.68,293.80
2016.952632,-2.51,-2.63,0.25,297.30
2016.952651,-2.23,-2.37,0.54,301.10
2016.95267,-1.92,-2.05,1.07,65.03
2016.952689,-1.84,-1.85,3.15,327.60
2016.952708,-1.67,-1.78,2.77,14.06
2016.952727,-1.60,-1.69,0.89,113.80
2016.952689,-1.44,-1.46,0.60,135.20
2016.952764,-1.28,-1.23,0.31,156.60
2016.952783,-1.34,-1.26,0.16,179.70
2016.952802,-1.47,-1.40,1.29,74.06
2016.952821,-1.51,-1.44,-9999.00,86.20
2016.95284,-1.37,-1.49,1.21,55.89
2016.952859,-1.26,-1.29,1.52,51.61
2016.952878,-1.18,-1.20,0.34,200.90
2016.952897,-1.19,-1.16,2.56,41.97
2016.952916,-1.31,-1.19,1.18,0.61
2016.952935,-1.33,-1.29,1.40,106.30
2016.953011,-1.20,-1.16,1.06,189.45
2016.952973,-1.08,-1.03,0.73,272.60
2016.952992,-1.04,-1.05,1.68,70.27
2016.953011,-0.79,-0.91,3.85,27.58
2016.95303,-1.18,-0.89,1.89,127.50
2016.953049,-1.03,-1.12,3.31,9.10
2016.953068,-0.85,-0.90,1.46,317.80
2016.95303,-0.70,-0.81,1.91,193.56
2016.953106,-0.55,-0.71,2.36,69.31
2016.953125,-0.69,-0.69,4.05,298.50
2016.953144,-0.67,-0.67,2.39,276.40
2016.953163,-0.47,-0.63,2.64,277.70
2016.953182,-0.14,-0.34,2.30,350.80
2016.953201,-0.01,-0.08,1.78,96.40
2016.95322,-0.11,-0.16,2.53,218.75
2016.953239,-0.21,-0.24,3.27,341.10
2016.953258,-0.19,-0.21,1.95,325.10
2016.953277,-0.23,-0.13,2.32,12.87
2016.953296,-0.16,-0.23,0.61,288.70
2016.953315,-0.19,-0.19,2.97,342.40
2016.953334,-0.25,-0.18,0.75,140.20
2016.953353,-0.25,-0.28,3.45,316.50
2016.953372,-0.28,-0.29,0.42,294.60
2016.953391,-0.08,-0.21,1.47,269.30
2016.95341,-0.03,-0.04,2.18,293.90
2016.953429,-0.02,-0.04,1.13,288.60
2016.953448,0.00,0.00,0.99,155.75
2016.953467,0.02,0.04,0.84,22.89
2016.953486,-0.05,-0.02,4.77,295.80
2016.953504,-0.08,-0.08,2.25,345.10
2016.953523,-0.01,-0.02,1.82,227.00
2016.953542,0.02,0.00,-9999.00,282.40
2016.953561,-0.01,-0.01,2.06,328.90
2016.95358,0.10,0.00,1.24,16.02
2016.953599,0.07,0.12,1.29,87.30
2016.953618,0.11,0.15,2.34,192.15
2016.953637,0.14,0.17,3.39,297.00
2016.953656,0.18,0.21,0.38,303.80
2016.953675,0.25,0.20,1.98,311.10
2016.953694,0.27,0.22,1.88,162.67
2016.953713,0.29,0.23,1.78,14.23
2016.953732,0.22,0.26,1.73,79.71
2016.953751,0.34,0.28,1.36,302.70
2016.953713,0.42,0.45,1.50,214.80
2016.953789,0.50,0.62,1.64,126.90
2016.953808,0.66,0.49,2.82,319.10
2016.953827,0.49,0.57,0.49,10.39
2016.953846,0.08,0.30,0.60,34.40
2016.953922,0.17,0.22,0.59,136.85
2016.953884,0.25,0.14,0.59,239.30
2016.953903,0.17,0.23,2.63,6.61
2016.953922,0.30,0.19,2.29,334.10
2016.953941,0.28,0.37,1.66,331.50
2016.95396,0.22,0.26,1.31,300.00
2016.953979,0.06,0.14,1.07,274.40
2016.953998,0.11,0.12,1.82,1.56
2016.954017,0.17,0.13,1.69,304.10
2016.954036,0.23,0.21,1.56,276.80
2016.954055,0.40,0.29,1.05,316.80
2016.954074,0.45,0.41,0.92,11.84
2016.954093,0.57,0.52,2.13,344.40
2016.954055,0.53,0.50,3.20,325.55
2016.954131,0.50,0.48,4.26,306.70
2016.95415,0.49,0.48,2.03,58.71
2016.954169,0.53,0.53,2.98,293.80
2016.954188,0.57,0.51,2.50,290.60
2016.954207,0.33,0.47,3.91,283.90
2016.954225,0.28,0.34,2.18,283.10
2016.954244,0.21,0.27,1.11,9.70
2016.954263,0.20,0.22,6.66,319.00
2016.954282,0.38,0.36,4.43,320.20
2016.954301,0.33,0.42,3.46,298.00
2016.95432,0.43,0.35,1.01,272.30
2016.954339,0.48,0.45,8.98,291.80
2016.954358,0.44,0.45,2.21,180.50
2016.954377,0.41,0.48,6.12,0.35
2016.954396,0.40,0.40,3.78,309.90
2016.954415,0.47,0.39,5.05,299.70
2016.954434,0.47,0.51,1.49,252.50
2016.954453,0.72,0.58,4.84,315.00
2016.954472,0.75,0.66,3.57,315.50
2016.954491,0.77,0.73,2.29,316.00
2016.95451,0.80,0.76,2.47,326.30
2016.954529,0.86,0.81,4.95,337.20
2016.954548,0.86,0.84,4.69,338.10
2016.954567,0.74,0.80,4.03,308.10
2016.954586,0.71,0.75,5.81,4.85
2016.954605,0.65,0.73,3.65,324.40
2016.954624,0.73,0.71,5.45,335.30
2016.954643,0.81,0.77,4.85,325.00
2016.954719,0.79,0.79,5.70,318.95
2016.954681,0.76,0.82,6.56,312.90
2016.9547,0.85,0.83,8.39,340.10
2016.954719,0.88,0.89,3.16,244.50
2016.954738,0.88,0.91,6.70,301.60
2016.954757,0.86,0.91,4.24,16.13
2016.954776,0.91,0.87,1.88,278.90
2016.954738,0.88,0.86,3.51,139.45
2016.954814,0.86,0.84,5.15,0.00
2016.954833,0.86,0.88,3.95,285.60
2016.954852,0.86,0.85,4.95,305.15
2016.954871,0.85,0.81,5.96,324.70
2016.95489,0.86,0.88,6.29,302.50
2016.954909,1.02,0.92,7.52,339.90
2016.954928,0.97,0.99,4.28,322.60
2016.954946,1.04,0.98,6.78,304.40
2016.954965,1.00,1.02,3.91,4.53
2016.954984,1.01,1.04,5.78,171.96
2016.955003,1.03,1.06,7.64,339.40
2016.955022,0.97,1.00,2.44,284.40
2016.955041,1.04,0.97,4.08,324.10
2016.95506,0.96,0.96,4.18,297.25
2016.955079,0.89,0.95,4.27,270.40
2016.955098,0.85,0.83,4.30,319.40
2016.955117,0.76,0.74,5.22,2.98
2016.955136,0.65,0.72,5.53,304.10
2016.955155,0.74,0.70,3.29,331.40
2016.955174,0.74,0.72,4.75,317.20
2016.955193,0.72,0.69,5.97,323.90
2016.955212,0.69,0.67,7.19,330.60
2016.955231,0.65,0.67,5.10,289.90
2016.95525,0.62,0.67,4.79,298.50
2016.955269,0.74,0.69,2.83,311.50
2016.955288,0.66,0.71,3.96,326.40
2016.955307,0.69,0.68,4.16,344.40
2016.955326,0.71,0.67,-9999.00,297.10
2016.955345,0.58,0.65,3.03,51.52
2016.955364,0.75,0.65,2.41,263.90
2016.955383,0.73,0.68,4.18,297.40
2016.955402,0.71,0.71,5.94,330.90
2016.955421,0.76,0.75,6.00,287.40
2016.95544,0.84,0.80,1.45,281.10
2016.955516,0.91,0.89,3.78,150.41
2016.955478,0.99,0.97,6.11,19.71
2016.955497,0.95,1.00,3.44,304.40
2016.955516,0.97,0.97,5.68,307.90
2016.955535,1.03,1.00,6.68,0.21
2016.955554,1.11,1.09,5.62,277.80
2016.955573,1.23,1.16,6.61,280.80
2016.955535,1.35,1.28,5.87,300.90
2016.955611,1.48,1.40,5.13,321.00
2016.95563,1.52,1.49,4.49,340.30
2016.955649,1.56,1.54,5.00,188.03
2016.955668,1.60,1.59,5.52,35.76
2016.955686,1.68,1.65,5.27,245.70
2016.955705,1.70,1.71,4.11,315.50
2016.955724,1.87,1.80,-9999.00,282.80
2016.955743,2.01,1.92,5.19,324.90
2016.955762,2.02,2.00,7.50,338.10
2016.955781,2.01,2.00,2.45,353.70
2016.955857,2.33,2.30,4.82,325.10
2016.955819,2.65,2.61,7.18,296.50
2016.955838,2.56,2.66,5.71,336.00
2016.955857,2.90,2.67,4.98,300.20
2016.955876,2.38,2.52,7.42,330.30
2016.955895,2.30,2.30,1.61,167.80
2016.955914,2.21,2.24,-9999.00,299.20
2016.955933,2.00,2.11,2.16,35.65
2016.955952,1.96,2.01,5.11,287.10
2016.955971,1.90,1.97,2.92,304.10
2016.95599,1.87,1.87,1.52,310.90
2016.956009,1.97,1.92,4.47,348.40
2016.956085,1.99,1.98,4.73,314.70
2016.956047,2.00,2.04,4.99,281.00
2016.956066,1.88,1.94,3.50,288.10
2016.956085,1.75,1.82,6.29,167.22
2016.956104,1.63,1.69,9.09,46.33
2016.956123,1.38,1.49,9.79,300.40
2016.956142,1.02,1.18,4.54,291.50
2016.956161,0.69,0.90,5.77,336.20
2016.95618,0.11,0.51,4.78,312.30
2016.956199,-0.65,-0.34,4.43,336.90
2016.956218,-0.98,-0.88,4.16,323.90
2016.956237,-1.10,-1.06,2.10,303.00
2016.956256,-1.18,-1.15,2.23,240.10
2016.956275,-1.16,-1.14,2.97,349.70
2016.956294,-1.19,-1.16,3.46,310.55
2016.956313,-1.22,-1.18,3.96,271.40
2016.956332,-1.21,-1.22,4.56,296.40
2016.956351,-1.32,-1.26,3.52,269.00
2016.95637,-1.48,-1.38,4.00,293.00
2016.956389,-1.34,-1.41,4.04,271.60
2016.956407,-1.18,-1.24,3.12,268.20
2016.956426,-1.15,-1.18,2.32,256.10
2016.956445,-1.21,-1.17,1.96,265.10
2016.956464,-1.24,-1.21,3.32,328.10
2016.956483,-1.26,-1.25,3.46,283.40
2016.956502,-1.28,-1.27,2.46,328.60
2016.956521,-1.24,-1.27,3.74,332.00
2016.95654,-1.21,-1.25,2.63,190.40
2016.956559,-1.27,-1.27,4.69,245.65
2016.956578,-1.33,-1.30,6.76,300.90
2016.956597,-1.28,-1.28,6.43,324.50
2016.956559,-1.38,-1.35,4.23,322.45
2016.956635,-1.49,-1.42,2.04,320.40
2016.956654,-1.60,-1.55,3.00,7.86
2016.956673,-1.79,-1.71,5.38,298.70
2016.956692,-1.87,-1.84,6.79,329.90
2016.956711,-1.86,-1.86,5.43,0.50
2016.95673,-1.86,-1.85,6.46,277.90
2016.956749,-1.89,-1.90,6.91,288.90
2016.956768,-2.01,-1.96,5.46,272.20
2016.956787,-2.11,-2.07,3.92,255.90
2016.956806,-2.14,-2.13,4.94,260.90
2016.956825,-2.18,-2.19,5.96,265.90
2016.956844,-2.10,-2.14,7.63,283.10
2016.956863,-2.13,-2.10,3.38,317.20
2016.956882,-2.20,-2.16,4.38,291.90
2016.956901,-2.18,-2.18,3.13,314.40
2016.95692,-2.16,-2.15,3.20,290.50
2016.956939,-2.17,-2.15,4.22,23.18
2016.956958,-2.13,-2.14,7.47,281.60
2016.956977,-2.15,-2.15,6.26,309.70
2016.956996,-2.15,-2.15,4.56,282.65
2016.957015,-2.15,-2.16,2.86,255.60
2016.957034,-2.07,-2.13,7.34,293.50
2016.957053,-1.92,-1.98,4.41,292.20
2016.957072,-2.11,-2.03,3.48,292.90
2016.957091,-2.32,-2.22,6.90,301.20
2016.95711,-2.41,-2.38,9.77,297.50
2016.957128,-2.46,-2.42,6.23,273.30
2016.957147,-2.46,-2.45,3.85,26.33
2016.957166,-2.48,-2.48,4.23,297.50
2016.957185,-2.57,-2.53,7.42,250.60
2016.957204,-2.56,-2.57,7.82,320.30
2016.957223,-2.59,-2.60,4.50,320.50
2016.957242,-2.63,-2.62,4.64,302.00
2016.957261,-2.66,-2.64,4.78,283.50
2016.95728,-2.67,-2.66,2.45,49.04
2016.957299,-2.67,-2.67,7.41,304.10
2016.957318,-2.67,-2.68,5.85,324.00
2016.957337,-2.69,-2.69,7.01,275.50
2016.957356,-2.72,-2.70,7.70,306.30
2016.957375,-2.73,-2.70,6.29,300.30
2016.957394,-2.64,-2.65,6.33,281.30
2016.957413,-2.60,-2.62,3.67,325.90
2016.957432,-2.57,-2.59,7.22,308.80
2016.957451,-2.57,-2.54,4.67,330.50
2016.95747,-2.51,-2.52,5.77,213.80
2016.957489,-2.52,-2.50,5.87,295.90
2016.957508,-2.51,-2.51,4.96,299.80
2016.957527,-2.52,-2.52,5.67,291.50
2016.957546,-2.52,-2.53,7.03,331.50
2016.957565,-2.57,-2.54,8.30,5.86
2016.957584,-2.51,-2.52,9.75,262.90
2016.957603,-2.53,-2.53,7.68,261.20
2016.957622,-2.55,-2.55,5.62,259.50
2016.957641,-2.62,-2.59,3.42,286.60
2016.95766,-2.69,-2.64,5.21,27.63
2016.957679,-2.62,-2.64,4.56,349.60
2016.957698,-2.53,-2.60,3.87,296.90
2016.957717,-2.53,-2.50,6.38,333.20
2016.957793,-2.51,-2.52,4.21,305.60
2016.957755,-2.50,-2.55,2.05,278.00
2016.957774,-2.35,-2.44,4.47,35.51
2016.957793,-2.37,-2.38,6.74,286.70
2016.957812,-2.27,-2.26,2.97,267.10
2016.957831,-2.26,-2.24,5.55,280.20
2016.957849,-2.39,-2.37,7.32,308.80
2016.957868,-2.33,-2.36,4.46,265.90
2016.957887,-2.21,-2.17,4.14,316.60
2016.957906,-1.91,-2.12,3.15,303.80
2016.957925,-1.82,-1.95,6.42,305.10
2016.957944,-1.72,-1.78,9.69,306.40
2016.957963,-1.65,-1.68,4.81,2.99
2016.957982,-1.63,-1.68,6.68,26.69
2016.958001,-1.91,-1.77,3.73,287.20
2016.95802,-2.01,-1.96,4.70,316.20
2016.958039,-2.00,-1.98,3.93,290.60
2016.958058,-2.00,-2.02,5.97,289.90
2016.958077,-2.00,-1.99,2.38,346.80
2016.958096,-2.01,-1.99,4.57,336.90
2016.958115,-1.97,-1.99,3.90,354.40
2016.958134,-1.97,-1.98,3.23,254.10
2016.958153,-2.02,-1.98,5.52,16.01
2016.958172,-2.02,-2.01,3.22,350.10
2016.958191,-2.02,-2.03,5.72,19.86
2016.95821,-2.01,-2.02,4.43,42.00
2016.958229,-1.97,-2.00,2.56,267.80
2016.958248,-1.96,-1.97,3.90,283.30
2016.958267,-1.95,-1.95,5.23,298.80
2016.958286,-1.88,-1.91,3.44,284.10
2016.958305,-1.79,-1.84,1.76,345.80
2016.958324,-1.76,-1.78,3.72,298.90
2016.958343,-1.76,-1.76,1.04,335.40
2016.958362,-1.70,-1.73,4.95,315.70
2016.958381,-1.66,-1.68,4.63,194.39
2016.9584,-1.62,-1.64,4.31,73.08
2016.958419,-1.53,-1.56,0.49,73.65
2016.958438,-1.58,-1.53,1.50,318.30
2016.958457,-1.58,-1.59,1.96,144.50
2016.958476,-1.63,-1.60,4.19,313.00
2016.958495,-1.59,-1.61,2.93,12.41
2016.958514,-1.55,-1.56,1.86,54.06
2016.958533,-1.51,-1.51,0.79,95.70
2016.958552,-1.41,-1.46,1.44,272.90
2016.958571,-1.27,-1.35,1.73,75.53
2016.958589,-1.27,-1.30,0.99,175.50
2016.958608,-1.26,-1.27,7.42,312.50
2016.958627,-1.10,-1.19,2.17,80.50
2016.958646,-1.09,-1.12,3.19,3.80
2016.958665,-1.03,-1.07,-9999.00,299.40
2016.958684,-1.05,-1.05,1.59,66.71
2016.958703,-0.96,-1.01,1.59,204.20
2016.958722,-0.87,-0.94,1.79,328.90
2016.958741,-0.86,-0.85,3.24,343.00
2016.95876,-0.96,-0.92,3.61,316.00
2016.958779,-0.98,-0.98,1.57,327.60
2016.958798,-0.92,-0.95,3.86,273.90
2016.958817,-0.95,-0.97,3.58,251.70
2016.958836,-0.89,-0.93,2.83,289.70
2016.958855,-0.87,-0.87,2.21,57.20
2016.958874,-0.86,-0.88,2.55,111.50
2016.958893,-0.91,-0.87,2.34,62.09
2016.958912,-0.91,-0.90,3.16,79.90
2016.958931,-0.90,-0.92,3.97,97.70
2016.95895,-0.91,-0.92,2.72,70.77
2016.958969,-0.92,-0.91,2.59,126.40
2016.958988,-0.98,-0.96,2.55,243.50
2016.959007,-0.98,-0.99,1.48,74.95
2016.959026,-0.86,-0.95,2.15,286.70
2016.959045,-0.91,-0.92,4.49,171.63
2016.959064,-0.95,-0.90,6.84,56.55
2016.959083,-1.01,-0.98,3.44,11.01
2016.959102,-1.03,-1.02,1.27,68.14
2016.959121,-1.06,-1.03,2.62,49.17
2016.95914,-1.07,-1.05,2.57,10.98
2016.959159,-1.01,-1.08,2.09,262.10
2016.959178,-1.05,-1.03,2.54,47.92
2016.959197,-1.10,-1.05,1.94,13.49
2016.959216,-1.05,-1.07,2.61,246.80
2016.959235,-1.08,-1.08,2.16,308.10
2016.959254,-1.04,-1.03,1.95,56.00
2016.959273,-1.14,-1.06,1.91,96.40
2016.959292,-1.22,-1.19,2.74,296.20
2016.95931,-1.53,-1.36,0.87,220.40
2016.959329,-1.47,-1.49,5.13,344.40
2016.959348,-1.65,-1.52,4.16,274.30
2016.959367,-1.79,-1.73,5.30,4.04
2016.959386,-1.92,-1.87,1.33,11.22
2016.959405,-1.96,-1.92,2.72,335.80
2016.959424,-2.06,-1.99,2.98,65.22
2016.959443,-2.37,-2.20,0.65,320.50
2016.959462,-2.43,-2.39,0.92,144.30
2016.959481,-2.66,-2.53,0.98,100.40
2016.9595,-2.74,-2.72,1.20,185.30
2016.959519,-3.16,-2.93,0.53,68.23
2016.959538,-3.97,-3.60,0.25,346.10
2016.959614,-4.52,-4.12,0.26,243.95
2016.959576,-5.07,-4.64,0.28,141.80
2016.959595,-5.92,-5.47,0.77,47.83
2016.959614,-6.40,-6.18,0.46,160.20
2016.959633,-6.45,-6.43,0.63,202.90
2016.959652,-6.52,-6.49,2.07,100.80
2016.959671,-6.88,-6.67,0.30,112.20
2016.95969,-7.16,-7.04,0.14,38.62
2016.959709,-7.30,-7.23,0.00,236.70
2016.959728,-7.44,-7.34,0.08,207.70
2016.959747,-7.59,-7.45,0.17,178.70
2016.959766,-7.79,-7.70,2.02,103.80
2016.959785,-7.82,-7.80,0.84,108.20
2016.959804,-8.32,-8.11,1.08,115.70
2016.959823,-8.51,-8.44,0.92,84.70
2016.959842,-8.64,-8.56,0.73,133.90
2016.959861,-8.67,-8.64,0.15,305.90
2016.95988,-8.71,-8.69,0.76,121.40
2016.959956,-8.74,-8.67,1.13,158.40
2016.959918,-8.76,-8.65,1.51,195.40
2016.959937,-9.05,-8.90,1.18,116.10
2016.959956,-9.24,-9.14,1.20,61.63
2016.959975,-9.21,-9.22,1.15,138.90
2016.959994,-9.36,-9.30,0.66,95.70
2016.960069,-9.54,-9.50,0.74,120.25
2016.960031,-9.72,-9.70,0.82,144.80
2016.96005,-9.82,-9.76,0.30,120.70
2016.960069,-9.91,-9.87,0.00,326.90
2016.960088,-9.97,-9.93,0.45,173.90
2016.960107,-10.09,-10.03,1.00,284.70
2016.960183,-10.11,-10.08,0.50,262.95
2016.960145,-10.12,-10.12,0.00,241.20
2016.960164,-10.17,-10.18,0.07,244.00
2016.960183,-10.22,-10.23,0.14,246.80
2016.960202,-10.24,-10.24,0.10,168.35
2016.960221,-10.26,-10.24,0.06,89.90
2016.96024,-10.20,-10.23,1.22,120.40
